"Gender" "Race" "Hisp" "Age" "Relate"
"2" "1" "1" "60" "2"
"2" "2" "1" "68" "2"
"2" "1" "1" "62" "2"
"1" "1" "1" "13" "8"
"2" "1" "1" "11" "8"
"2" "1" "1" "8" "3"
"2" "1" "1" "37" "12"
"2" "1" "1" "80" "2"
"1" "1" "1" "55" "3"
"1" "1" "1" "17" "8"
"2" "1" "1" "49" "10"
"1" "1" "1" "62" "12"
"1" "1" "1" "35" "12"
"1" "8" "1" "38" "6"
"2" "7" "1" "35" "2"
"2" "1" "1" "46" "2"
"1" "1" "1" "9" "3"
"1" "2" "1" "4" "3"
"1" "2" "1" "1" "3"
"1" "1" "2" "50" "2"
"2" "1" "1" "15" "3"
"2" "1" "1" "62" "2"
"1" "1" "1" "83" "2"
"1" "1" "1" "19" "3"
"1" "2" "1" "72" "2"
"1" "1" "1" "38" "2"
"2" "1" "1" "1" "3"
"1" "7" "5" "46" "10"
"2" "7" "5" "82" "9"
"1" "7" "5" "62" "13"
"2" "1" "1" "17" "3"
"2" "3" "1" "30" "3"
"1" "3" "1" "59" "12"
"1" "3" "1" "31" "13"
"2" "1" "1" "20" "3"
"2" "1" "1" "15" "3"
"1" "6" "1" "34" "3"
"1" "8" "1" "49" "4"
"1" "6" "1" "34" "2"
"2" "2" "1" "92" "2"
"2" "1" "1" "68" "2"
"1" "1" "1" "44" "2"
"2" "1" "1" "14" "3"
"2" "1" "1" "9" "3"
"2" "1" "1" "57" "2"
"2" "1" "1" "84" "2"
"2" "1" "1" "83" "11"
"1" "1" "1" "59" "12"
"1" "1" "1" "23" "11"
"2" "1" "1" "57" "2"
"1" "1" "1" "59" "2"
"1" "1" "1" "1" "5"
"1" "1" "1" "3" "3"
"2" "1" "1" "62" "2"
"2" "1" "1" "67" "3"
"1" "1" "1" "58" "2"
"1" "1" "1" "24" "3"
"1" "1" "1" "32" "12"
"1" "1" "1" "5" "3"
"2" "1" "1" "61" "12"
"1" "1" "1" "88" "9"
"1" "8" "1" "20" "12"
"1" "1" "1" "84" "2"
"2" "1" "5" "67" "2"
"1" "1" "1" "17" "3"
"1" "1" "1" "23" "3"
"1" "1" "1" "19" "3"
"1" "1" "1" "27" "12"
