"V1" "V2"
0.116921261564983 0.966080416178324
0.0818608275703364 0.965091198754462
0.110451060247751 0.957519645796885
0.115583276948856 0.974318638188003
0.0811059471423437 0.963905140830197
0.149157285746956 0.958670293481074
0.226131753684308 0.961559355030753
0.174069946922481 0.973766105801457
0.152424946685964 0.939499602431517
0.155587247939535 0.995362483733531
0.0911047020122886 0.998736349691917
0.109916776870319 0.997042824975298
0.182441592610846 0.991236356931418
0.0688430469759456 0.982002161233302
0.0408788647829021 0.994444997189807
0.100597555813829 0.993615273482507
0.0797210152221194 0.990802257256802
0.176642991205203 0.990986751728478
0.111711293524323 0.957765830217878
0.178874653936229 0.967689609277569
0.137002701445731 0.978387466021565
0.150281308831366 0.995173729585844
0.181842424528494 0.940306388383494
0.185587416154187 0.942538580151917
0.112693542848225 0.919254106496136
0.182386614762632 0.963343793269513
0.20375837193357 0.982170674201282
0.139017693672064 0.993034445546649
0.140848518214636 0.997821230436229
0.202467136187529 0.983591689517602
0.222072642427906 0.985133408183448
0.133256891505731 0.980303233700994
0.105990000488623 0.98882534360625
0.0725510190142686 1
0.126902745560313 0.98152574172319
0.152435194775924 0.980385320561855
0.141812828603905 0.909245646991268
0.138386841934524 0.991232070381896
0.15732580854993 0.966426644917626
0.142567442616838 0.96602806749935
0.210763508354825 0.932162035502015
0.202190187032966 0.972593011920471
0.176397035709538 0.983655183291195
0.0533407404230092 0.9843726772207
0.123451688937658 0.985528484183404
0.149360790238078 0.979325296835012
0.0946476773077731 0.996813649038612
0.125613329083772 0.987888759702824
0.151705612603909 0.993760366477638
0.142990939324722 0.983527190680323
0.142429918459958 0.972052379350386
0.109636765022687 0.991639436864142
0.118954928946421 0.998068434737995
0.138156716087221 0.999925672470834
0.147730299459049 1
0.146274859688989 0.973104700640955
0.170595306029089 0.971343898526821
0.179012134227908 0.965866003369867
0.131443684109237 0.95881991224737
0.125658066672676 0.974195937006041
0.143487424083124 0.945689946458796
0.200485411845079 0.964914550509424
0.16056180697427 0.964886349784268
0.168062307123851 0.884165618502805
0.147254422308505 0.928595540956601
0.191937133306996 0.997286413535708
0.189426701676234 0.997582092040645
0.197724483307851 0.981466328507338
0.180198340240356 0.975283465047227
0.139373134030343 0.977064858557564
0.133804326491301 0.948344859824723
0.162035259521094 0.994059977551864
0.158196206069477 0.982076532359494
0.132936053678899 0.986120224611497
